,match_api_id,home_team_api_id,away_team_api_id,season,date,result_label,away_Goalkeeper_rating,home_Goalkeeper_rating
15031,1473305,6433,10228,2013/2014,2014-04-12 00:00:00,AWAY_WIN,71.0,71.0
15032,1473306,8611,9803,2013/2014,2014-04-12 00:00:00,HOME_WIN,63.0,69.0
15033,1473307,8593,10217,2013/2014,2014-04-13 00:00:00,HOME_WIN,68.0,78.0
15034,1473308,8640,10235,2013/2014,2014-04-13 00:00:00,AWAY_WIN,72.0,77.0
15035,1473309,9908,9791,2013/2014,2014-04-13 00:00:00,HOME_WIN,71.0,75.0
15036,1473310,10219,6413,2013/2014,2014-04-13 00:00:00,DRAW,69.0,63.0
15037,1473295,9791,8593,2013/2014,2014-04-27 00:00:00,DRAW,78.0,71.0
15038,1473301,8277,6433,2013/2014,2014-04-27 00:00:00,DRAW,71.0,77.0
15039,1473311,10217,10229,2013/2014,2014-04-27 00:00:00,HOME_WIN,73.0,65.0
15040,1473312,10235,7788,2013/2014,2014-04-27 00:00:00,HOME_WIN,61.0,66.0
15041,1473313,10228,9908,2013/2014,2014-04-27 00:00:00,HOME_WIN,75.0,71.0
15042,1473315,9761,10219,2013/2014,2014-04-27 00:00:00,DRAW,63.0,70.0
15043,1473316,8464,8611,2013/2014,2014-04-27 00:00:00,AWAY_WIN,69.0,65.0
15044,1473317,6413,8640,2013/2014,2014-04-27 00:00:00,AWAY_WIN,77.0,69.0
15045,1473318,9803,8674,2013/2014,2014-04-27 00:00:00,AWAY_WIN,71.0,63.0
15046,1473320,8593,8464,2013/2014,2014-05-03 00:00:00,DRAW,66.0,77.0
15047,1473321,10229,10235,2013/2014,2014-05-03 00:00:00,DRAW,66.0,73.0
15048,1473322,7788,10217,2013/2014,2014-05-03 00:00:00,AWAY_WIN,65.0,61.0
15049,1473323,6433,9803,2013/2014,2014-05-03 00:00:00,AWAY_WIN,63.0,71.0
15050,1473324,8674,9791,2013/2014,2014-05-03 00:00:00,HOME_WIN,65.0,71.0
15051,1473325,8640,9761,2013/2014,2014-05-03 00:00:00,HOME_WIN,70.0,77.0
15052,1473326,8611,6413,2013/2014,2014-05-03 00:00:00,DRAW,69.0,69.0
15053,1473327,9908,8277,2013/2014,2014-05-03 00:00:00,HOME_WIN,77.0,75.0
15054,1473328,10219,10228,2013/2014,2014-05-03 00:00:00,AWAY_WIN,71.0,63.0
15055,1473050,10228,8593,2013/2014,2013-08-23 00:00:00,DRAW,78.0,72.0
15056,1473051,10217,9803,2013/2014,2013-08-24 00:00:00,AWAY_WIN,65.0,70.0
15057,1473052,9791,8640,2013/2014,2013-08-24 00:00:00,DRAW,76.0,71.0
15058,1473053,8464,10219,2013/2014,2013-08-24 00:00:00,DRAW,64.0,65.0
15059,1473054,6413,7788,2013/2014,2013-08-24 00:00:00,HOME_WIN,64.0,64.0
15060,1473055,10235,9761,2013/2014,2013-08-25 00:00:00,HOME_WIN,70.0,72.0
15061,1473056,6433,8674,2013/2014,2013-08-25 00:00:00,DRAW,68.0,66.0
15062,1473057,9908,10229,2013/2014,2013-08-25 00:00:00,HOME_WIN,73.0,66.0
15063,1473058,8277,8611,2013/2014,2013-08-25 00:00:00,HOME_WIN,69.0,77.0
15064,1473059,9761,8464,2013/2014,2013-08-30 00:00:00,DRAW,65.0,70.0
15065,1473060,9791,10217,2013/2014,2013-08-31 00:00:00,HOME_WIN,70.0,71.0
15066,1473061,8640,7788,2013/2014,2013-08-31 00:00:00,DRAW,64.0,76.0
15067,1473062,8611,10228,2013/2014,2013-08-31 00:00:00,DRAW,72.0,69.0
15068,1473063,10219,6433,2013/2014,2013-08-31 00:00:00,AWAY_WIN,66.0,64.0
15069,1473064,10229,8277,2013/2014,2013-09-01 00:00:00,DRAW,77.0,73.0
15070,1473065,10235,9803,2013/2014,2013-09-01 00:00:00,HOME_WIN,65.0,72.0
15071,1473066,8674,8593,2013/2014,2013-09-01 00:00:00,DRAW,78.0,68.0
15072,1473067,6413,9908,2013/2014,2013-09-01 00:00:00,DRAW,66.0,64.0
15073,1473068,10217,8277,2013/2014,2013-10-02 00:00:00,HOME_WIN,77.0,70.0
15074,1473069,8593,6413,2013/2014,2013-09-14 00:00:00,HOME_WIN,64.0,78.0
15075,1473070,7788,9791,2013/2014,2013-09-14 00:00:00,HOME_WIN,71.0,64.0
15076,1473071,9803,9761,2013/2014,2013-09-15 00:00:00,AWAY_WIN,70.0,65.0
15077,1473072,8611,8640,2013/2014,2013-09-14 00:00:00,DRAW,76.0,69.0
15078,1473073,10229,6433,2013/2014,2013-09-15 00:00:00,HOME_WIN,66.0,73.0
15079,1473074,10228,8674,2013/2014,2013-09-15 00:00:00,HOME_WIN,68.0,69.0
15080,1473075,8464,10235,2013/2014,2013-09-15 00:00:00,DRAW,72.0,65.0
15081,1473076,9908,10219,2013/2014,2013-09-15 00:00:00,HOME_WIN,64.0,66.0
15082,1473077,6433,7788,2013/2014,2013-09-20 00:00:00,DRAW,64.0,66.0
15083,1473078,10217,8464,2013/2014,2013-09-21 00:00:00,DRAW,65.0,70.0
15084,1473079,8674,10219,2013/2014,2013-09-21 00:00:00,HOME_WIN,64.0,68.0
15085,1473080,9791,8611,2013/2014,2013-09-21 00:00:00,AWAY_WIN,69.0,71.0
15086,1473081,9803,10228,2013/2014,2013-09-21 00:00:00,DRAW,72.0,65.0
15087,1473082,10235,9908,2013/2014,2013-09-22 00:00:00,HOME_WIN,74.0,72.0
15088,1473083,9761,10229,2013/2014,2013-09-22 00:00:00,HOME_WIN,73.0,70.0
15089,1473084,8640,8593,2013/2014,2013-09-22 00:00:00,HOME_WIN,78.0,76.0
15090,1473085,8277,6413,2013/2014,2013-09-22 00:00:00,HOME_WIN,64.0,77.0
15091,1473086,8593,6433,2013/2014,2013-09-28 00:00:00,HOME_WIN,66.0,75.0
15092,1473087,10229,8640,2013/2014,2013-09-28 00:00:00,HOME_WIN,76.0,73.0
15093,1473088,6413,9761,2013/2014,2013-09-28 00:00:00,DRAW,70.0,64.0
15094,1473089,9908,9803,2013/2014,2013-09-28 00:00:00,DRAW,64.0,74.0
15095,1473090,10219,9791,2013/2014,2013-09-28 00:00:00,AWAY_WIN,71.0,64.0
15096,1473091,10235,10217,2013/2014,2013-09-29 00:00:00,HOME_WIN,70.0,72.0
15097,1473092,10228,7788,2013/2014,2013-09-29 00:00:00,HOME_WIN,64.0,72.0
15098,1473093,8464,8277,2013/2014,2013-09-29 00:00:00,AWAY_WIN,77.0,65.0
15099,1473094,8611,8674,2013/2014,2013-09-29 00:00:00,HOME_WIN,68.0,69.0
15100,1473095,7788,8611,2013/2014,2013-10-04 00:00:00,AWAY_WIN,69.0,64.0
15101,1473096,10217,10228,2013/2014,2013-12-04 00:00:00,DRAW,72.0,69.0
15102,1473097,6433,8464,2013/2014,2013-10-05 00:00:00,HOME_WIN,65.0,66.0
15103,1473098,9761,9791,2013/2014,2013-10-05 00:00:00,HOME_WIN,71.0,70.0
15104,1473099,9803,6413,2013/2014,2013-10-05 00:00:00,DRAW,64.0,64.0
15105,1473100,8593,9908,2013/2014,2013-10-06 00:00:00,HOME_WIN,74.0,75.0
15106,1473101,8674,10229,2013/2014,2013-10-06 00:00:00,HOME_WIN,73.0,68.0
15107,1473102,8640,10219,2013/2014,2013-10-06 00:00:00,HOME_WIN,64.0,76.0
15108,1473103,8277,10235,2013/2014,2013-10-06 00:00:00,AWAY_WIN,71.0,77.0
15109,1712394,6413,9908,2014/2015,2014-08-08 00:00:00,HOME_WIN,75.0,70.0
15110,1712395,10228,6631,2014/2015,2014-08-09 00:00:00,AWAY_WIN,63.0,71.0
15111,1712396,7788,8611,2014/2015,2014-08-09 00:00:00,DRAW,69.0,66.0
15112,1712397,9761,10218,2014/2015,2014-08-09 00:00:00,DRAW,63.0,70.0
15113,1712398,9791,10229,2014/2015,2014-08-09 00:00:00,AWAY_WIN,73.0,65.0
15114,1712399,10217,10235,2014/2015,2014-08-10 00:00:00,AWAY_WIN,71.0,60.0
15115,1712400,6433,8674,2014/2015,2014-08-10 00:00:00,AWAY_WIN,68.0,64.0
15116,1712401,8593,8277,2014/2015,2014-08-10 00:00:00,HOME_WIN,75.0,77.0
15117,1712402,8525,8640,2014/2015,2014-08-10 00:00:00,AWAY_WIN,77.0,66.0
15119,1712476,8277,9761,2014/2015,2014-10-25 00:00:00,DRAW,68.0,74.0
15120,1712477,9791,8525,2014/2015,2014-10-25 00:00:00,AWAY_WIN,66.0,65.0
15121,1712478,8593,6433,2014/2015,2014-10-25 00:00:00,HOME_WIN,64.0,79.0
15122,1712479,7788,10235,2014/2015,2014-10-26 00:00:00,AWAY_WIN,77.0,66.0
15123,1712480,9908,8640,2014/2015,2014-10-26 00:00:00,AWAY_WIN,77.0,65.0
15124,1712481,10229,8674,2014/2015,2014-10-25 00:00:00,DRAW,68.0,66.0
15125,1712482,10218,8611,2014/2015,2014-10-26 00:00:00,HOME_WIN,68.0,67.0
15126,1712483,6413,10228,2014/2015,2014-10-26 00:00:00,DRAW,71.0,68.0
15127,1712484,6433,9791,2014/2015,2014-11-02 00:00:00,AWAY_WIN,65.0,65.0
15128,1712485,8593,6631,2014/2015,2014-11-01 00:00:00,HOME_WIN,63.0,79.0
15129,1712486,10235,6413,2014/2015,2014-11-01 00:00:00,HOME_WIN,68.0,77.0
15130,1712487,8611,10228,2014/2015,2014-11-01 00:00:00,HOME_WIN,71.0,68.0
15131,1712488,8640,10217,2014/2015,2014-11-01 00:00:00,HOME_WIN,68.0,77.0
15132,1712489,9908,8277,2014/2015,2014-11-02 00:00:00,HOME_WIN,74.0,65.0
15133,1712490,8525,7788,2014/2015,2014-11-02 00:00:00,DRAW,66.0,66.0
15134,1712491,8674,9761,2014/2015,2014-11-02 00:00:00,HOME_WIN,68.0,68.0
15135,1712492,10229,10218,2014/2015,2014-11-02 00:00:00,DRAW,67.0,72.0
15136,1712493,10218,9908,2014/2015,2014-11-07 00:00:00,DRAW,65.0,67.0
15137,1712494,10217,8525,2014/2015,2014-11-08 00:00:00,HOME_WIN,66.0,68.0
15138,1712495,10228,6433,2014/2015,2014-11-08 00:00:00,DRAW,65.0,71.0
15139,1712496,9761,10229,2014/2015,2014-11-08 00:00:00,AWAY_WIN,72.0,68.0
15140,1712497,7788,8593,2014/2015,2014-11-09 00:00:00,AWAY_WIN,79.0,66.0
15141,1712498,6631,8611,2014/2015,2014-11-09 00:00:00,AWAY_WIN,68.0,63.0
15142,1712499,6413,8674,2014/2015,2014-11-08 00:00:00,HOME_WIN,68.0,68.0
15143,1712500,8277,10235,2014/2015,2014-11-09 00:00:00,DRAW,77.0,74.0
15144,1712501,9791,8640,2014/2015,2014-11-09 00:00:00,AWAY_WIN,77.0,65.0
15145,1712502,10235,6631,2014/2015,2014-11-22 00:00:00,HOME_WIN,63.0,78.0
15146,1712503,10229,8277,2014/2015,2014-11-22 00:00:00,HOME_WIN,67.0,72.0
15147,1712504,6433,9761,2014/2015,2014-11-22 00:00:00,HOME_WIN,68.0,65.0
15148,1712505,8525,10218,2014/2015,2014-11-22 00:00:00,DRAW,63.0,66.0
15149,1712506,8593,10228,2014/2015,2014-11-22 00:00:00,HOME_WIN,71.0,79.0
15150,1712507,8674,8640,2014/2015,2014-11-23 00:00:00,DRAW,77.0,69.0
15151,1712508,6413,8611,2014/2015,2014-11-23 00:00:00,AWAY_WIN,68.0,69.0
15152,1712509,9791,10217,2014/2015,2014-11-23 00:00:00,HOME_WIN,68.0,65.0
15153,1712510,9908,7788,2014/2015,2014-11-23 00:00:00,AWAY_WIN,66.0,74.0
15155,1712512,10228,9791,2014/2015,2014-11-29 00:00:00,AWAY_WIN,65.0,71.0
15156,1712513,9761,9908,2014/2015,2014-11-29 00:00:00,AWAY_WIN,74.0,68.0
15157,1712514,8277,6433,2014/2015,2014-11-29 00:00:00,DRAW,65.0,67.0
15158,1712515,7788,10229,2014/2015,2014-11-29 00:00:00,AWAY_WIN,72.0,66.0
15159,1712516,10217,8593,2014/2015,2014-11-30 00:00:00,DRAW,79.0,68.0
15160,1712517,10218,6413,2014/2015,2014-11-30 00:00:00,AWAY_WIN,69.0,66.0
15161,1712518,8611,8674,2014/2015,2014-11-30 00:00:00,AWAY_WIN,69.0,68.0
15162,1712519,8640,10235,2014/2015,2014-12-17 00:00:00,HOME_WIN,78.0,77.0
15163,1712520,10229,6433,2014/2015,2014-12-06 00:00:00,HOME_WIN,65.0,72.0
15164,1712521,10218,10235,2014/2015,2014-12-06 00:00:00,AWAY_WIN,78.0,66.0
15165,1712522,7788,9761,2014/2015,2014-12-06 00:00:00,AWAY_WIN,68.0,66.0
15166,1712523,6631,8640,2014/2015,2014-12-06 00:00:00,AWAY_WIN,77.0,63.0
15167,1712524,8593,8525,2014/2015,2014-12-06 00:00:00,HOME_WIN,66.0,79.0
15168,1712525,6413,10217,2014/2015,2014-12-07 00:00:00,HOME_WIN,68.0,69.0
15169,1712526,9908,9791,2014/2015,2014-12-07 00:00:00,AWAY_WIN,64.0,74.0
15171,1712528,8277,8611,2014/2015,2014-12-07 00:00:00,DRAW,68.0,67.0
15172,1712529,9791,6631,2014/2015,2014-12-12 00:00:00,DRAW,63.0,64.0
15173,1712530,9761,10228,2014/2015,2014-12-13 00:00:00,AWAY_WIN,71.0,66.0
15174,1712531,10217,10218,2014/2015,2014-12-13 00:00:00,DRAW,66.0,68.0
15175,1712532,10235,10229,2014/2015,2014-12-14 00:00:00,DRAW,72.0,78.0
15176,1712533,6433,7788,2014/2015,2014-12-13 00:00:00,AWAY_WIN,66.0,65.0
15177,1712534,8593,9908,2014/2015,2014-12-14 00:00:00,HOME_WIN,74.0,79.0
15178,1712535,8640,8611,2014/2015,2014-12-14 00:00:00,HOME_WIN,69.0,77.0
15179,1712536,8674,8277,2014/2015,2014-12-14 00:00:00,DRAW,67.0,69.0
15180,1712537,8525,6413,2014/2015,2014-12-13 00:00:00,AWAY_WIN,69.0,66.0
15181,1712538,10228,10217,2014/2015,2014-12-19 00:00:00,DRAW,65.0,71.0
15182,1712539,7788,6413,2014/2015,2014-12-20 00:00:00,HOME_WIN,69.0,66.0
15183,1712540,6631,8674,2014/2015,2014-12-20 00:00:00,DRAW,69.0,63.0
15184,1712541,8640,6433,2014/2015,2014-12-20 00:00:00,HOME_WIN,65.0,77.0
15185,1712542,10229,9908,2014/2015,2014-12-20 00:00:00,AWAY_WIN,74.0,72.0
15186,1712543,8277,9791,2014/2015,2014-12-21 00:00:00,HOME_WIN,64.0,68.0
15187,1712544,9761,10235,2014/2015,2014-12-21 00:00:00,AWAY_WIN,78.0,66.0
15188,1712545,10218,8593,2014/2015,2014-12-21 00:00:00,AWAY_WIN,79.0,66.0
15189,1712546,8611,8525,2014/2015,2014-12-21 00:00:00,HOME_WIN,66.0,69.0
15190,1712547,8593,8674,2014/2015,2015-01-16 00:00:00,HOME_WIN,69.0,79.0
15191,1712548,6413,9761,2014/2015,2015-01-17 00:00:00,HOME_WIN,66.0,69.0
15192,1712549,10229,6631,2014/2015,2015-01-17 00:00:00,HOME_WIN,63.0,67.0
15193,1712550,10217,7788,2014/2015,2015-01-17 00:00:00,DRAW,66.0,68.0
15194,1712551,8277,8640,2014/2015,2015-01-17 00:00:00,AWAY_WIN,77.0,68.0
15195,1712552,8525,6433,2014/2015,2015-01-18 00:00:00,HOME_WIN,65.0,66.0
15196,1712553,9908,10228,2014/2015,2015-01-18 00:00:00,AWAY_WIN,71.0,74.0
15197,1712554,10235,8611,2014/2015,2015-01-18 00:00:00,HOME_WIN,69.0,78.0
15198,1712555,9791,10218,2014/2015,2015-01-18 00:00:00,AWAY_WIN,63.0,64.0
15199,1712556,8611,9791,2014/2015,2015-01-23 00:00:00,HOME_WIN,64.0,69.0
15200,1712557,7788,8640,2014/2015,2015-01-24 00:00:00,AWAY_WIN,77.0,66.0
15201,1712558,6631,10218,2014/2015,2015-01-24 00:00:00,HOME_WIN,66.0,63.0
15202,1712559,6413,10229,2014/2015,2015-01-24 00:00:00,DRAW,72.0,69.0
15203,1712560,10228,8277,2014/2015,2015-01-24 00:00:00,HOME_WIN,68.0,71.0
15204,1712561,8593,10235,2014/2015,2015-01-25 00:00:00,DRAW,78.0,79.0
15205,1712562,9761,8525,2014/2015,2015-01-25 00:00:00,DRAW,66.0,66.0
15206,1712563,8674,9908,2014/2015,2015-01-25 00:00:00,DRAW,74.0,69.0
15207,1712564,6433,10217,2014/2015,2015-01-25 00:00:00,HOME_WIN,68.0,65.0
15208,1712403,10235,10228,2014/2015,2014-08-15 00:00:00,DRAW,71.0,71.0
15209,1712404,8640,9761,2014/2015,2014-08-16 00:00:00,HOME_WIN,70.0,77.0
15210,1712405,6631,6413,2014/2015,2014-08-16 00:00:00,AWAY_WIN,70.0,63.0
15211,1712406,8611,10217,2014/2015,2014-08-16 00:00:00,DRAW,60.0,69.0
15212,1712407,8277,7788,2014/2015,2014-08-16 00:00:00,DRAW,66.0,75.0
15213,1712408,10229,8593,2014/2015,2014-08-17 00:00:00,AWAY_WIN,79.0,73.0
15214,1712409,9908,8525,2014/2015,2014-08-17 00:00:00,HOME_WIN,61.0,75.0
15215,1712410,10218,6433,2014/2015,2014-08-17 00:00:00,HOME_WIN,64.0,63.0
15216,1712411,8674,9791,2014/2015,2014-08-17 00:00:00,HOME_WIN,65.0,68.0
15217,1712565,8674,6433,2014/2015,2015-01-31 00:00:00,HOME_WIN,65.0,69.0
15218,1712566,8640,8525,2014/2015,2015-01-31 00:00:00,HOME_WIN,66.0,77.0
15219,1712567,6631,10228,2014/2015,2015-01-30 00:00:00,DRAW,71.0,63.0
15220,1712568,10218,9761,2014/2015,2015-01-31 00:00:00,DRAW,66.0,66.0
15221,1712569,8611,7788,2014/2015,2015-01-31 00:00:00,HOME_WIN,66.0,69.0
15222,1712570,10235,10217,2014/2015,2015-02-01 00:00:00,HOME_WIN,68.0,78.0
15223,1712571,9908,6413,2014/2015,2015-02-01 00:00:00,AWAY_WIN,69.0,74.0
15224,1712572,8277,8593,2014/2015,2015-02-01 00:00:00,HOME_WIN,79.0,68.0
15225,1712573,10229,9791,2014/2015,2015-02-01 00:00:00,HOME_WIN,64.0,72.0
15226,1712574,6433,10218,2014/2015,2015-02-03 00:00:00,DRAW,66.0,65.0
15227,1712575,9761,8640,2014/2015,2015-02-03 00:00:00,AWAY_WIN,77.0,66.0
15228,1712576,10228,10235,2014/2015,2015-02-04 00:00:00,HOME_WIN,78.0,71.0
15229,1712577,8525,9908,2014/2015,2015-02-04 00:00:00,HOME_WIN,74.0,66.0
15230,1712578,6413,6631,2014/2015,2015-02-04 00:00:00,HOME_WIN,62.0,69.0
15231,1712579,7788,8277,2014/2015,2015-02-04 00:00:00,AWAY_WIN,68.0,66.0
15232,1712580,10217,8611,2014/2015,2015-02-04 00:00:00,HOME_WIN,69.0,68.0
15233,1712581,9791,8674,2014/2015,2015-02-05 00:00:00,DRAW,69.0,64.0
15234,1712582,8593,10229,2014/2015,2015-02-05 00:00:00,AWAY_WIN,72.0,79.0
15235,1712583,6631,10217,2014/2015,2015-02-07 00:00:00,DRAW,68.0,62.0
15236,1712584,8611,10218,2014/2015,2015-02-07 00:00:00,AWAY_WIN,63.0,69.0
15237,1712585,10228,6413,2014/2015,2015-02-07 00:00:00,HOME_WIN,69.0,71.0
15238,1712586,9761,8277,2014/2015,2015-02-07 00:00:00,AWAY_WIN,68.0,66.0
15239,1712587,8640,9908,2014/2015,2015-02-07 00:00:00,HOME_WIN,74.0,77.0
15240,1712588,10235,7788,2014/2015,2015-02-08 00:00:00,HOME_WIN,66.0,78.0
15241,1712589,8525,9791,2014/2015,2015-02-08 00:00:00,HOME_WIN,64.0,66.0
15242,1712590,6433,8593,2014/2015,2015-02-08 00:00:00,AWAY_WIN,79.0,65.0
15243,1712591,8674,10229,2014/2015,2015-02-08 00:00:00,AWAY_WIN,72.0,69.0
15244,1712592,10229,8640,2014/2015,2015-02-13 00:00:00,AWAY_WIN,77.0,72.0
15245,1712593,9791,10235,2014/2015,2015-02-14 00:00:00,HOME_WIN,78.0,64.0
15246,1712594,10218,8674,2014/2015,2015-02-14 00:00:00,DRAW,69.0,63.0
15247,1712595,8277,8525,2014/2015,2015-02-14 00:00:00,HOME_WIN,66.0,68.0
15248,1712596,10217,9761,2014/2015,2015-02-14 00:00:00,HOME_WIN,66.0,68.0
15249,1712597,7788,10228,2014/2015,2015-02-15 00:00:00,HOME_WIN,71.0,66.0
15250,1712598,9908,6631,2014/2015,2015-02-15 00:00:00,HOME_WIN,63.0,74.0
15251,1712599,6413,6433,2014/2015,2015-02-15 00:00:00,AWAY_WIN,65.0,69.0
15252,1712600,8593,8611,2014/2015,2015-02-15 00:00:00,HOME_WIN,69.0,79.0
15253,1712601,9761,7788,2014/2015,2015-02-20 00:00:00,HOME_WIN,66.0,66.0
15254,1712602,10217,6413,2014/2015,2015-02-21 00:00:00,HOME_WIN,70.0,68.0
15255,1712603,6433,10229,2014/2015,2015-02-21 00:00:00,AWAY_WIN,72.0,65.0
15256,1712604,8640,6631,2014/2015,2015-02-22 00:00:00,HOME_WIN,63.0,77.0
15257,1712605,9791,9908,2014/2015,2015-02-21 00:00:00,DRAW,74.0,64.0
15258,1712606,8525,8593,2014/2015,2015-02-22 00:00:00,DRAW,80.0,66.0
15259,1712607,10228,8674,2014/2015,2015-02-22 00:00:00,HOME_WIN,69.0,71.0
15260,1712608,8611,8277,2014/2015,2015-02-22 00:00:00,AWAY_WIN,68.0,69.0
15261,1712609,10235,10218,2014/2015,2015-02-22 00:00:00,HOME_WIN,63.0,78.0
15262,1712610,6631,6433,2014/2015,2015-02-27 00:00:00,HOME_WIN,65.0,63.0
15263,1712611,8277,6413,2014/2015,2015-02-28 00:00:00,HOME_WIN,70.0,68.0
15264,1712612,10229,8525,2014/2015,2015-02-28 00:00:00,HOME_WIN,66.0,72.0
15265,1712613,8611,9761,2014/2015,2015-02-28 00:00:00,DRAW,66.0,69.0
15266,1712614,7788,9791,2014/2015,2015-02-28 00:00:00,HOME_WIN,64.0,66.0
15267,1712615,10218,10228,2014/2015,2015-03-01 00:00:00,HOME_WIN,71.0,63.0
15268,1712616,9908,10235,2014/2015,2015-03-01 00:00:00,DRAW,78.0,74.0
15269,1712617,8674,10217,2014/2015,2015-03-01 00:00:00,DRAW,68.0,69.0
15270,1712618,8640,8593,2014/2015,2015-03-01 00:00:00,AWAY_WIN,80.0,77.0
15271,1712619,8525,8611,2014/2015,2015-03-06 00:00:00,DRAW,69.0,66.0
15272,1712620,6413,7788,2014/2015,2015-03-07 00:00:00,HOME_WIN,66.0,70.0
15273,1712621,9791,8277,2014/2015,2015-03-07 00:00:00,DRAW,69.0,64.0
15274,1712622,10217,10228,2014/2015,2015-03-07 00:00:00,AWAY_WIN,71.0,68.0
15275,1712623,6433,8640,2014/2015,2015-03-07 00:00:00,AWAY_WIN,77.0,65.0
15276,1712624,8674,6631,2014/2015,2015-03-08 00:00:00,HOME_WIN,63.0,69.0
15277,1712625,10235,9761,2014/2015,2015-03-08 00:00:00,HOME_WIN,66.0,78.0
15278,1712626,8593,10218,2014/2015,2015-03-08 00:00:00,HOME_WIN,63.0,80.0
15279,1712627,9908,10229,2014/2015,2015-03-08 00:00:00,HOME_WIN,72.0,74.0
15280,1712628,8277,10229,2014/2015,2015-03-13 00:00:00,HOME_WIN,72.0,69.0
15281,1712629,8640,8674,2014/2015,2015-03-15 00:00:00,HOME_WIN,69.0,77.0
15282,1712630,7788,9908,2014/2015,2015-03-14 00:00:00,HOME_WIN,74.0,66.0
15283,1712631,9761,6433,2014/2015,2015-03-14 00:00:00,HOME_WIN,65.0,66.0
15284,1712632,10218,8525,2014/2015,2015-03-14 00:00:00,AWAY_WIN,66.0,63.0
15285,1712633,8611,6413,2014/2015,2015-03-14 00:00:00,HOME_WIN,70.0,69.0
15286,1712634,10228,8593,2014/2015,2015-03-15 00:00:00,AWAY_WIN,80.0,71.0
15287,1712635,10217,9791,2014/2015,2015-03-15 00:00:00,AWAY_WIN,64.0,68.0
15288,1712636,6631,10235,2014/2015,2015-03-15 00:00:00,AWAY_WIN,78.0,63.0
15289,1712637,9908,9761,2014/2015,2015-03-20 00:00:00,AWAY_WIN,66.0,74.0
15290,1712638,6433,8277,2014/2015,2015-03-21 00:00:00,AWAY_WIN,69.0,65.0
15291,1712639,8525,6631,2014/2015,2015-03-21 00:00:00,HOME_WIN,66.0,66.0
15292,1712640,9791,10228,2014/2015,2015-03-21 00:00:00,AWAY_WIN,71.0,68.0
15293,1712641,10229,7788,2014/2015,2015-03-21 00:00:00,HOME_WIN,66.0,72.0
15294,1712642,8593,10217,2014/2015,2015-03-22 00:00:00,HOME_WIN,68.0,80.0
15295,1712643,10235,8640,2014/2015,2015-03-22 00:00:00,HOME_WIN,78.0,78.0
15296,1712644,8674,8611,2014/2015,2015-03-22 00:00:00,DRAW,68.0,69.0
15297,1712645,6413,10218,2014/2015,2015-03-22 00:00:00,DRAW,64.0,70.0
15298,1712646,6413,8525,2014/2015,2015-04-04 00:00:00,HOME_WIN,66.0,70.0
15299,1712647,8277,8674,2014/2015,2015-04-04 00:00:00,DRAW,69.0,69.0
15300,1712648,10228,9761,2014/2015,2015-04-04 00:00:00,DRAW,66.0,71.0
15301,1712649,6631,9791,2014/2015,2015-04-04 00:00:00,AWAY_WIN,68.0,66.0
15302,1712650,8611,8640,2014/2015,2015-04-04 00:00:00,AWAY_WIN,78.0,69.0
15303,1712651,9908,8593,2014/2015,2015-04-05 00:00:00,DRAW,80.0,74.0
15304,1712652,10229,10235,2014/2015,2015-04-05 00:00:00,AWAY_WIN,78.0,72.0
15305,1712653,10218,10217,2014/2015,2015-04-05 00:00:00,AWAY_WIN,68.0,66.0
15306,1712654,7788,6433,2014/2015,2015-04-05 00:00:00,HOME_WIN,65.0,66.0
15307,1712412,9791,7788,2014/2015,2014-08-22 00:00:00,AWAY_WIN,66.0,65.0
15308,1712413,8525,10229,2014/2015,2014-08-23 00:00:00,HOME_WIN,73.0,66.0
15309,1712414,10228,10218,2014/2015,2014-08-23 00:00:00,HOME_WIN,63.0,71.0
15310,1712415,10235,9908,2014/2015,2014-08-24 00:00:00,AWAY_WIN,75.0,71.0
15311,1712416,6433,6631,2014/2015,2014-08-23 00:00:00,DRAW,63.0,64.0
15313,1712418,9761,8611,2014/2015,2014-08-24 00:00:00,DRAW,69.0,70.0
15314,1712419,10217,8674,2014/2015,2014-08-24 00:00:00,HOME_WIN,68.0,60.0
15315,1712420,8593,8640,2014/2015,2014-08-24 00:00:00,AWAY_WIN,77.0,79.0
15316,1712655,8640,6413,2014/2015,2015-04-10 00:00:00,HOME_WIN,70.0,78.0
15317,1712656,10218,8277,2014/2015,2015-04-11 00:00:00,AWAY_WIN,69.0,66.0
15318,1712657,10228,10229,2014/2015,2015-04-11 00:00:00,HOME_WIN,72.0,71.0
15319,1712658,9761,6631,2014/2015,2015-04-11 00:00:00,DRAW,66.0,66.0
15320,1712659,9791,8593,2014/2015,2015-04-11 00:00:00,AWAY_WIN,80.0,68.0
15321,1712660,8525,10235,2014/2015,2015-04-12 00:00:00,DRAW,78.0,66.0
15322,1712661,6433,8611,2014/2015,2015-04-12 00:00:00,AWAY_WIN,69.0,65.0
15323,1712662,8674,7788,2014/2015,2015-04-12 00:00:00,HOME_WIN,66.0,69.0
15324,1712663,10217,9908,2014/2015,2015-04-12 00:00:00,HOME_WIN,74.0,68.0
15325,1712664,7788,10218,2014/2015,2015-04-17 00:00:00,DRAW,66.0,66.0
15326,1712665,10229,10217,2014/2015,2015-04-18 00:00:00,HOME_WIN,68.0,72.0
15327,1712666,8640,10228,2014/2015,2015-04-18 00:00:00,HOME_WIN,71.0,78.0
